country,manufacturing_maturity_group,year,first_active_production_year,manufacturing_scrap_rate,battery_manufacturing_yield,manufacturing_scrap_capture_rate,recycled_material_acceptance_yield,battery_reintegration_yield,data_status,source_type,source_urls,reference_notes,is_direct_observation,is_assumption,assumption_method,source_basis,production_cap_gwh,capacity_source,battery_mass_t_per_kwh,activity_basis,production_share,bnef_production_scrap_gwh,bnef_data_status,bnef_production_scrap_t,global_consumption_proxy_t,global_consumption_proxy_gwh,bnef_region,bnef_region_share,region_data_status,regional_production_share,finished_battery_output_t,gross_manufacturing_scrap_t,output_basis_manufacturing_scrap_t,captured_manufacturing_scrap_t,uncaptured_manufacturing_scrap_t,accepted_recycled_material_t
Hungary,EU established hubs,2012,2018,,,,,,historical_benchmark_calibrated,benchmark_calibrated_estimate,Argonne BatPaC v5 manual: https://static.nhtsa.gov/nhtsa/downloads/CAFE/2023-NPRM-LD-2b3-2027-2035/Argonne-Databases/Documentation/BatPaC%20v5%20Manual-July%202022.pdf; Fraunhofer FFB/RWTH Aachen Mastering Ramp-up of Battery Production: https://www.ffb.fraunhofer.de/en/publications/White_papers_environment_reports_studies/Mastering_Ramp-up_of_Battery_Production.html; IEA Global EV Outlook 2024 battery recycling outlook: https://www.iea.org/reports/global-ev-outlook-2024/outlook-for-battery-and-energy-demand; IEA Recycling of Critical Minerals executive summary: https://www.iea.org/reports/recycling-of-critical-minerals/executive-summary; IEA Global EV Outlook 2025 battery supply chain concentration: https://www.iea.org/reports/global-ev-outlook-2025/electric-vehicle-batteries,Argonne BatPaC provides a mature-cell-manufacturing 95% cell-yield benchmark. Fraunhofer FFB/RWTH Aachen provides early gigafactory scrap-rate range evidence of 15-30% and about 10% after five years. IEA sources support the importance of manufacturing scrap as recycling feedstock and the regional maturity distinction led by China/Korea/Japan. They do not provide direct country-year scrap rates for every country in this table.,False,True,"Historical values are calibrated from country production start year, manufacturing maturity group, and public scrap/yield benchmark ranges; they are not direct country-year observed yields.","Historical benchmark-calibrated estimate. Country production start and active years are from production_cap.csv. Scrap-rate levels use public battery-manufacturing yield benchmarks: Argonne BatPaC v5 assumes 95% cell yield for mature plants; Fraunhofer FFB/RWTH Aachen reports 15-30% scrap rates in early gigafactory ramp-up and around 10% even after five years; region maturity follows IEA evidence that China, Korea, and Japan dominate established cell manufacturing capacity.",0.0,production_cap.csv,0.006,bnef-production-scrap,0.0,0.0,,0.0,,,Europe,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,EU established hubs,2013,2018,,,,,,historical_benchmark_calibrated,benchmark_calibrated_estimate,Argonne BatPaC v5 manual: https://static.nhtsa.gov/nhtsa/downloads/CAFE/2023-NPRM-LD-2b3-2027-2035/Argonne-Databases/Documentation/BatPaC%20v5%20Manual-July%202022.pdf; Fraunhofer FFB/RWTH Aachen Mastering Ramp-up of Battery Production: https://www.ffb.fraunhofer.de/en/publications/White_papers_environment_reports_studies/Mastering_Ramp-up_of_Battery_Production.html; IEA Global EV Outlook 2024 battery recycling outlook: https://www.iea.org/reports/global-ev-outlook-2024/outlook-for-battery-and-energy-demand; IEA Recycling of Critical Minerals executive summary: https://www.iea.org/reports/recycling-of-critical-minerals/executive-summary; IEA Global EV Outlook 2025 battery supply chain concentration: https://www.iea.org/reports/global-ev-outlook-2025/electric-vehicle-batteries,Argonne BatPaC provides a mature-cell-manufacturing 95% cell-yield benchmark. Fraunhofer FFB/RWTH Aachen provides early gigafactory scrap-rate range evidence of 15-30% and about 10% after five years. IEA sources support the importance of manufacturing scrap as recycling feedstock and the regional maturity distinction led by China/Korea/Japan. They do not provide direct country-year scrap rates for every country in this table.,False,True,"Historical values are calibrated from country production start year, manufacturing maturity group, and public scrap/yield benchmark ranges; they are not direct country-year observed yields.","Historical benchmark-calibrated estimate. Country production start and active years are from production_cap.csv. Scrap-rate levels use public battery-manufacturing yield benchmarks: Argonne BatPaC v5 assumes 95% cell yield for mature plants; Fraunhofer FFB/RWTH Aachen reports 15-30% scrap rates in early gigafactory ramp-up and around 10% even after five years; region maturity follows IEA evidence that China, Korea, and Japan dominate established cell manufacturing capacity.",0.0,production_cap.csv,0.006,bnef-production-scrap,0.0,0.0,,0.0,,,Europe,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,EU established hubs,2014,2018,,,,,,historical_benchmark_calibrated,benchmark_calibrated_estimate,Argonne BatPaC v5 manual: https://static.nhtsa.gov/nhtsa/downloads/CAFE/2023-NPRM-LD-2b3-2027-2035/Argonne-Databases/Documentation/BatPaC%20v5%20Manual-July%202022.pdf; Fraunhofer FFB/RWTH Aachen Mastering Ramp-up of Battery Production: https://www.ffb.fraunhofer.de/en/publications/White_papers_environment_reports_studies/Mastering_Ramp-up_of_Battery_Production.html; IEA Global EV Outlook 2024 battery recycling outlook: https://www.iea.org/reports/global-ev-outlook-2024/outlook-for-battery-and-energy-demand; IEA Recycling of Critical Minerals executive summary: https://www.iea.org/reports/recycling-of-critical-minerals/executive-summary; IEA Global EV Outlook 2025 battery supply chain concentration: https://www.iea.org/reports/global-ev-outlook-2025/electric-vehicle-batteries,Argonne BatPaC provides a mature-cell-manufacturing 95% cell-yield benchmark. Fraunhofer FFB/RWTH Aachen provides early gigafactory scrap-rate range evidence of 15-30% and about 10% after five years. IEA sources support the importance of manufacturing scrap as recycling feedstock and the regional maturity distinction led by China/Korea/Japan. They do not provide direct country-year scrap rates for every country in this table.,False,True,"Historical values are calibrated from country production start year, manufacturing maturity group, and public scrap/yield benchmark ranges; they are not direct country-year observed yields.","Historical benchmark-calibrated estimate. Country production start and active years are from production_cap.csv. Scrap-rate levels use public battery-manufacturing yield benchmarks: Argonne BatPaC v5 assumes 95% cell yield for mature plants; Fraunhofer FFB/RWTH Aachen reports 15-30% scrap rates in early gigafactory ramp-up and around 10% even after five years; region maturity follows IEA evidence that China, Korea, and Japan dominate established cell manufacturing capacity.",0.0,production_cap.csv,0.006,bnef-production-scrap,0.0,0.0,,0.0,,,Europe,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,EU established hubs,2015,2018,,,,,,historical_benchmark_calibrated,benchmark_calibrated_estimate,Argonne BatPaC v5 manual: https://static.nhtsa.gov/nhtsa/downloads/CAFE/2023-NPRM-LD-2b3-2027-2035/Argonne-Databases/Documentation/BatPaC%20v5%20Manual-July%202022.pdf; Fraunhofer FFB/RWTH Aachen Mastering Ramp-up of Battery Production: https://www.ffb.fraunhofer.de/en/publications/White_papers_environment_reports_studies/Mastering_Ramp-up_of_Battery_Production.html; IEA Global EV Outlook 2024 battery recycling outlook: https://www.iea.org/reports/global-ev-outlook-2024/outlook-for-battery-and-energy-demand; IEA Recycling of Critical Minerals executive summary: https://www.iea.org/reports/recycling-of-critical-minerals/executive-summary; IEA Global EV Outlook 2025 battery supply chain concentration: https://www.iea.org/reports/global-ev-outlook-2025/electric-vehicle-batteries,Argonne BatPaC provides a mature-cell-manufacturing 95% cell-yield benchmark. Fraunhofer FFB/RWTH Aachen provides early gigafactory scrap-rate range evidence of 15-30% and about 10% after five years. IEA sources support the importance of manufacturing scrap as recycling feedstock and the regional maturity distinction led by China/Korea/Japan. They do not provide direct country-year scrap rates for every country in this table.,False,True,"Historical values are calibrated from country production start year, manufacturing maturity group, and public scrap/yield benchmark ranges; they are not direct country-year observed yields.","Historical benchmark-calibrated estimate. Country production start and active years are from production_cap.csv. Scrap-rate levels use public battery-manufacturing yield benchmarks: Argonne BatPaC v5 assumes 95% cell yield for mature plants; Fraunhofer FFB/RWTH Aachen reports 15-30% scrap rates in early gigafactory ramp-up and around 10% even after five years; region maturity follows IEA evidence that China, Korea, and Japan dominate established cell manufacturing capacity.",0.0,production_cap.csv,0.006,bnef-production-scrap,0.0,0.7905897904757748,BNEF_observed,4743.538742854649,,,Europe,0.07409294151403253,BNEF_observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,EU established hubs,2016,2018,,,,,,historical_benchmark_calibrated,benchmark_calibrated_estimate,Argonne BatPaC v5 manual: https://static.nhtsa.gov/nhtsa/downloads/CAFE/2023-NPRM-LD-2b3-2027-2035/Argonne-Databases/Documentation/BatPaC%20v5%20Manual-July%202022.pdf; Fraunhofer FFB/RWTH Aachen Mastering Ramp-up of Battery Production: https://www.ffb.fraunhofer.de/en/publications/White_papers_environment_reports_studies/Mastering_Ramp-up_of_Battery_Production.html; IEA Global EV Outlook 2024 battery recycling outlook: https://www.iea.org/reports/global-ev-outlook-2024/outlook-for-battery-and-energy-demand; IEA Recycling of Critical Minerals executive summary: https://www.iea.org/reports/recycling-of-critical-minerals/executive-summary; IEA Global EV Outlook 2025 battery supply chain concentration: https://www.iea.org/reports/global-ev-outlook-2025/electric-vehicle-batteries,Argonne BatPaC provides a mature-cell-manufacturing 95% cell-yield benchmark. Fraunhofer FFB/RWTH Aachen provides early gigafactory scrap-rate range evidence of 15-30% and about 10% after five years. IEA sources support the importance of manufacturing scrap as recycling feedstock and the regional maturity distinction led by China/Korea/Japan. They do not provide direct country-year scrap rates for every country in this table.,False,True,"Historical values are calibrated from country production start year, manufacturing maturity group, and public scrap/yield benchmark ranges; they are not direct country-year observed yields.","Historical benchmark-calibrated estimate. Country production start and active years are from production_cap.csv. Scrap-rate levels use public battery-manufacturing yield benchmarks: Argonne BatPaC v5 assumes 95% cell yield for mature plants; Fraunhofer FFB/RWTH Aachen reports 15-30% scrap rates in early gigafactory ramp-up and around 10% even after five years; region maturity follows IEA evidence that China, Korea, and Japan dominate established cell manufacturing capacity.",0.0,production_cap.csv,0.006,bnef-production-scrap,0.0,3.5466681442947157,BNEF_observed,21280.008865768294,,,Europe,0.07484152760550884,BNEF_observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,EU established hubs,2017,2018,,,,,,historical_benchmark_calibrated,benchmark_calibrated_estimate,Argonne BatPaC v5 manual: https://static.nhtsa.gov/nhtsa/downloads/CAFE/2023-NPRM-LD-2b3-2027-2035/Argonne-Databases/Documentation/BatPaC%20v5%20Manual-July%202022.pdf; Fraunhofer FFB/RWTH Aachen Mastering Ramp-up of Battery Production: https://www.ffb.fraunhofer.de/en/publications/White_papers_environment_reports_studies/Mastering_Ramp-up_of_Battery_Production.html; IEA Global EV Outlook 2024 battery recycling outlook: https://www.iea.org/reports/global-ev-outlook-2024/outlook-for-battery-and-energy-demand; IEA Recycling of Critical Minerals executive summary: https://www.iea.org/reports/recycling-of-critical-minerals/executive-summary; IEA Global EV Outlook 2025 battery supply chain concentration: https://www.iea.org/reports/global-ev-outlook-2025/electric-vehicle-batteries,Argonne BatPaC provides a mature-cell-manufacturing 95% cell-yield benchmark. Fraunhofer FFB/RWTH Aachen provides early gigafactory scrap-rate range evidence of 15-30% and about 10% after five years. IEA sources support the importance of manufacturing scrap as recycling feedstock and the regional maturity distinction led by China/Korea/Japan. They do not provide direct country-year scrap rates for every country in this table.,False,True,"Historical values are calibrated from country production start year, manufacturing maturity group, and public scrap/yield benchmark ranges; they are not direct country-year observed yields.","Historical benchmark-calibrated estimate. Country production start and active years are from production_cap.csv. Scrap-rate levels use public battery-manufacturing yield benchmarks: Argonne BatPaC v5 assumes 95% cell yield for mature plants; Fraunhofer FFB/RWTH Aachen reports 15-30% scrap rates in early gigafactory ramp-up and around 10% even after five years; region maturity follows IEA evidence that China, Korea, and Japan dominate established cell manufacturing capacity.",0.0,production_cap.csv,0.006,bnef-production-scrap,0.0,5.28600383812606,BNEF_observed,31716.023028756365,,,Europe,0.1328614298857183,BNEF_observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,EU established hubs,2018,2018,0.25,0.75,0.955,0.97,0.7275,historical_benchmark_calibrated,benchmark_calibrated_estimate,Argonne BatPaC v5 manual: https://static.nhtsa.gov/nhtsa/downloads/CAFE/2023-NPRM-LD-2b3-2027-2035/Argonne-Databases/Documentation/BatPaC%20v5%20Manual-July%202022.pdf; Fraunhofer FFB/RWTH Aachen Mastering Ramp-up of Battery Production: https://www.ffb.fraunhofer.de/en/publications/White_papers_environment_reports_studies/Mastering_Ramp-up_of_Battery_Production.html; IEA Global EV Outlook 2024 battery recycling outlook: https://www.iea.org/reports/global-ev-outlook-2024/outlook-for-battery-and-energy-demand; IEA Recycling of Critical Minerals executive summary: https://www.iea.org/reports/recycling-of-critical-minerals/executive-summary; IEA Global EV Outlook 2025 battery supply chain concentration: https://www.iea.org/reports/global-ev-outlook-2025/electric-vehicle-batteries,Argonne BatPaC provides a mature-cell-manufacturing 95% cell-yield benchmark. Fraunhofer FFB/RWTH Aachen provides early gigafactory scrap-rate range evidence of 15-30% and about 10% after five years. IEA sources support the importance of manufacturing scrap as recycling feedstock and the regional maturity distinction led by China/Korea/Japan. They do not provide direct country-year scrap rates for every country in this table.,False,True,"Historical values are calibrated from country production start year, manufacturing maturity group, and public scrap/yield benchmark ranges; they are not direct country-year observed yields.","Historical benchmark-calibrated estimate. Country production start and active years are from production_cap.csv. Scrap-rate levels use public battery-manufacturing yield benchmarks: Argonne BatPaC v5 assumes 95% cell yield for mature plants; Fraunhofer FFB/RWTH Aachen reports 15-30% scrap rates in early gigafactory ramp-up and around 10% even after five years; region maturity follows IEA evidence that China, Korea, and Japan dominate established cell manufacturing capacity.",1.8,production_cap.csv,0.006,bnef-production-scrap,0.030871492694648832,7.139708285351301,BNEF_observed,42838.24971210781,,,Europe,0.11442880141172797,BNEF_observed,0.26865671641791045,1322.4807130388788,1322.4807130388788,1322.4807130388788,1262.9690809521292,59.511632086749614,1225.0800085235653
Hungary,EU established hubs,2019,2018,0.25,0.75,0.955,0.97,0.7275,historical_benchmark_calibrated,benchmark_calibrated_estimate,Argonne BatPaC v5 manual: https://static.nhtsa.gov/nhtsa/downloads/CAFE/2023-NPRM-LD-2b3-2027-2035/Argonne-Databases/Documentation/BatPaC%20v5%20Manual-July%202022.pdf; Fraunhofer FFB/RWTH Aachen Mastering Ramp-up of Battery Production: https://www.ffb.fraunhofer.de/en/publications/White_papers_environment_reports_studies/Mastering_Ramp-up_of_Battery_Production.html; IEA Global EV Outlook 2024 battery recycling outlook: https://www.iea.org/reports/global-ev-outlook-2024/outlook-for-battery-and-energy-demand; IEA Recycling of Critical Minerals executive summary: https://www.iea.org/reports/recycling-of-critical-minerals/executive-summary; IEA Global EV Outlook 2025 battery supply chain concentration: https://www.iea.org/reports/global-ev-outlook-2025/electric-vehicle-batteries,Argonne BatPaC provides a mature-cell-manufacturing 95% cell-yield benchmark. Fraunhofer FFB/RWTH Aachen provides early gigafactory scrap-rate range evidence of 15-30% and about 10% after five years. IEA sources support the importance of manufacturing scrap as recycling feedstock and the regional maturity distinction led by China/Korea/Japan. They do not provide direct country-year scrap rates for every country in this table.,False,True,"Historical values are calibrated from country production start year, manufacturing maturity group, and public scrap/yield benchmark ranges; they are not direct country-year observed yields.","Historical benchmark-calibrated estimate. Country production start and active years are from production_cap.csv. Scrap-rate levels use public battery-manufacturing yield benchmarks: Argonne BatPaC v5 assumes 95% cell yield for mature plants; Fraunhofer FFB/RWTH Aachen reports 15-30% scrap rates in early gigafactory ramp-up and around 10% even after five years; region maturity follows IEA evidence that China, Korea, and Japan dominate established cell manufacturing capacity.",4.8,production_cap.csv,0.006,bnef-production-scrap,0.054003648955642886,12.270908752671879,BNEF_observed,73625.45251603128,,,Europe,0.1085958831505489,BNEF_observed,0.4948453608247423,3976.043091876107,3976.043091876107,3976.043091876107,3797.121152741682,178.92193913442497,3683.2075181594314
Hungary,EU established hubs,2020,2018,0.18,0.8200000000000001,0.96,0.97,0.7954,historical_benchmark_calibrated,benchmark_calibrated_estimate,Argonne BatPaC v5 manual: https://static.nhtsa.gov/nhtsa/downloads/CAFE/2023-NPRM-LD-2b3-2027-2035/Argonne-Databases/Documentation/BatPaC%20v5%20Manual-July%202022.pdf; Fraunhofer FFB/RWTH Aachen Mastering Ramp-up of Battery Production: https://www.ffb.fraunhofer.de/en/publications/White_papers_environment_reports_studies/Mastering_Ramp-up_of_Battery_Production.html; IEA Global EV Outlook 2024 battery recycling outlook: https://www.iea.org/reports/global-ev-outlook-2024/outlook-for-battery-and-energy-demand; IEA Recycling of Critical Minerals executive summary: https://www.iea.org/reports/recycling-of-critical-minerals/executive-summary; IEA Global EV Outlook 2025 battery supply chain concentration: https://www.iea.org/reports/global-ev-outlook-2025/electric-vehicle-batteries,Argonne BatPaC provides a mature-cell-manufacturing 95% cell-yield benchmark. Fraunhofer FFB/RWTH Aachen provides early gigafactory scrap-rate range evidence of 15-30% and about 10% after five years. IEA sources support the importance of manufacturing scrap as recycling feedstock and the regional maturity distinction led by China/Korea/Japan. They do not provide direct country-year scrap rates for every country in this table.,False,True,"Historical values are calibrated from country production start year, manufacturing maturity group, and public scrap/yield benchmark ranges; they are not direct country-year observed yields.","Historical benchmark-calibrated estimate. Country production start and active years are from production_cap.csv. Scrap-rate levels use public battery-manufacturing yield benchmarks: Argonne BatPaC v5 assumes 95% cell yield for mature plants; Fraunhofer FFB/RWTH Aachen reports 15-30% scrap rates in early gigafactory ramp-up and around 10% even after five years; region maturity follows IEA evidence that China, Korea, and Japan dominate established cell manufacturing capacity.",12.6,production_cap.csv,0.006,bnef-production-scrap,0.07257091855743336,13.88330972834528,BNEF_observed,83299.85837007168,,,Europe,0.09853630135897441,BNEF_observed,0.72,6045.1472376202055,6045.1472376202055,6045.1472376202055,5803.341348115397,241.80588950480887,5629.2411076719345
Hungary,EU established hubs,2021,2018,0.18,0.8200000000000001,0.96,0.97,0.7954,historical_benchmark_calibrated,benchmark_calibrated_estimate,Argonne BatPaC v5 manual: https://static.nhtsa.gov/nhtsa/downloads/CAFE/2023-NPRM-LD-2b3-2027-2035/Argonne-Databases/Documentation/BatPaC%20v5%20Manual-July%202022.pdf; Fraunhofer FFB/RWTH Aachen Mastering Ramp-up of Battery Production: https://www.ffb.fraunhofer.de/en/publications/White_papers_environment_reports_studies/Mastering_Ramp-up_of_Battery_Production.html; IEA Global EV Outlook 2024 battery recycling outlook: https://www.iea.org/reports/global-ev-outlook-2024/outlook-for-battery-and-energy-demand; IEA Recycling of Critical Minerals executive summary: https://www.iea.org/reports/recycling-of-critical-minerals/executive-summary; IEA Global EV Outlook 2025 battery supply chain concentration: https://www.iea.org/reports/global-ev-outlook-2025/electric-vehicle-batteries,Argonne BatPaC provides a mature-cell-manufacturing 95% cell-yield benchmark. Fraunhofer FFB/RWTH Aachen provides early gigafactory scrap-rate range evidence of 15-30% and about 10% after five years. IEA sources support the importance of manufacturing scrap as recycling feedstock and the regional maturity distinction led by China/Korea/Japan. They do not provide direct country-year scrap rates for every country in this table.,False,True,"Historical values are calibrated from country production start year, manufacturing maturity group, and public scrap/yield benchmark ranges; they are not direct country-year observed yields.","Historical benchmark-calibrated estimate. Country production start and active years are from production_cap.csv. Scrap-rate levels use public battery-manufacturing yield benchmarks: Argonne BatPaC v5 assumes 95% cell yield for mature plants; Fraunhofer FFB/RWTH Aachen reports 15-30% scrap rates in early gigafactory ramp-up and around 10% even after five years; region maturity follows IEA evidence that China, Korea, and Japan dominate established cell manufacturing capacity.",16.8,production_cap.csv,0.006,bnef-production-scrap,0.03818899941153536,17.32190344679102,BNEF_observed,103931.42068074612,,,Europe,0.09297202832927358,BNEF_observed,0.41075794621026895,3969.0369632170477,3969.0369632170477,3969.0369632170477,3810.275484688366,158.7614785286819,3695.9672201477147
Hungary,EU established hubs,2022,2018,0.18,0.8200000000000001,0.96,0.97,0.7954,historical_benchmark_calibrated,benchmark_calibrated_estimate,Argonne BatPaC v5 manual: https://static.nhtsa.gov/nhtsa/downloads/CAFE/2023-NPRM-LD-2b3-2027-2035/Argonne-Databases/Documentation/BatPaC%20v5%20Manual-July%202022.pdf; Fraunhofer FFB/RWTH Aachen Mastering Ramp-up of Battery Production: https://www.ffb.fraunhofer.de/en/publications/White_papers_environment_reports_studies/Mastering_Ramp-up_of_Battery_Production.html; IEA Global EV Outlook 2024 battery recycling outlook: https://www.iea.org/reports/global-ev-outlook-2024/outlook-for-battery-and-energy-demand; IEA Recycling of Critical Minerals executive summary: https://www.iea.org/reports/recycling-of-critical-minerals/executive-summary; IEA Global EV Outlook 2025 battery supply chain concentration: https://www.iea.org/reports/global-ev-outlook-2025/electric-vehicle-batteries,Argonne BatPaC provides a mature-cell-manufacturing 95% cell-yield benchmark. Fraunhofer FFB/RWTH Aachen provides early gigafactory scrap-rate range evidence of 15-30% and about 10% after five years. IEA sources support the importance of manufacturing scrap as recycling feedstock and the regional maturity distinction led by China/Korea/Japan. They do not provide direct country-year scrap rates for every country in this table.,False,True,"Historical values are calibrated from country production start year, manufacturing maturity group, and public scrap/yield benchmark ranges; they are not direct country-year observed yields.","Historical benchmark-calibrated estimate. Country production start and active years are from production_cap.csv. Scrap-rate levels use public battery-manufacturing yield benchmarks: Argonne BatPaC v5 assumes 95% cell yield for mature plants; Fraunhofer FFB/RWTH Aachen reports 15-30% scrap rates in early gigafactory ramp-up and around 10% even after five years; region maturity follows IEA evidence that China, Korea, and Japan dominate established cell manufacturing capacity.",37.5,BNEF BatteryManufacturing cell capacity,0.006,bnef-production-scrap,0.03121313666842599,34.36869405902976,BNEF_observed,206212.16435417856,,,Europe,0.12518548679816718,BNEF_observed,0.2493351063829787,6436.528468678898,6436.528468678898,6436.528468678898,6179.067329931742,257.4611387471559,5993.69531003379
Hungary,EU established hubs,2023,2018,0.1,0.9,0.96,0.97,0.873,historical_benchmark_calibrated,benchmark_calibrated_estimate,Argonne BatPaC v5 manual: https://static.nhtsa.gov/nhtsa/downloads/CAFE/2023-NPRM-LD-2b3-2027-2035/Argonne-Databases/Documentation/BatPaC%20v5%20Manual-July%202022.pdf; Fraunhofer FFB/RWTH Aachen Mastering Ramp-up of Battery Production: https://www.ffb.fraunhofer.de/en/publications/White_papers_environment_reports_studies/Mastering_Ramp-up_of_Battery_Production.html; IEA Global EV Outlook 2024 battery recycling outlook: https://www.iea.org/reports/global-ev-outlook-2024/outlook-for-battery-and-energy-demand; IEA Recycling of Critical Minerals executive summary: https://www.iea.org/reports/recycling-of-critical-minerals/executive-summary; IEA Global EV Outlook 2025 battery supply chain concentration: https://www.iea.org/reports/global-ev-outlook-2025/electric-vehicle-batteries,Argonne BatPaC provides a mature-cell-manufacturing 95% cell-yield benchmark. Fraunhofer FFB/RWTH Aachen provides early gigafactory scrap-rate range evidence of 15-30% and about 10% after five years. IEA sources support the importance of manufacturing scrap as recycling feedstock and the regional maturity distinction led by China/Korea/Japan. They do not provide direct country-year scrap rates for every country in this table.,False,True,"Historical values are calibrated from country production start year, manufacturing maturity group, and public scrap/yield benchmark ranges; they are not direct country-year observed yields.","Historical benchmark-calibrated estimate. Country production start and active years are from production_cap.csv. Scrap-rate levels use public battery-manufacturing yield benchmarks: Argonne BatPaC v5 assumes 95% cell yield for mature plants; Fraunhofer FFB/RWTH Aachen reports 15-30% scrap rates in early gigafactory ramp-up and around 10% even after five years; region maturity follows IEA evidence that China, Korea, and Japan dominate established cell manufacturing capacity.",37.5,BNEF BatteryManufacturing cell capacity,0.006,bnef-production-scrap,0.021502842454037396,56.331170699545396,BNEF_observed,337987.0241972724,,,Europe,0.10111209931020491,BNEF_observed,0.21266339637621573,7267.681732822873,7267.681732822873,7267.681732822873,6976.974463509958,290.70726931291483,6767.665229604659
Hungary,EU established hubs,2024,2018,0.1,0.9,0.96,0.97,0.873,historical_benchmark_calibrated,benchmark_calibrated_estimate,Argonne BatPaC v5 manual: https://static.nhtsa.gov/nhtsa/downloads/CAFE/2023-NPRM-LD-2b3-2027-2035/Argonne-Databases/Documentation/BatPaC%20v5%20Manual-July%202022.pdf; Fraunhofer FFB/RWTH Aachen Mastering Ramp-up of Battery Production: https://www.ffb.fraunhofer.de/en/publications/White_papers_environment_reports_studies/Mastering_Ramp-up_of_Battery_Production.html; IEA Global EV Outlook 2024 battery recycling outlook: https://www.iea.org/reports/global-ev-outlook-2024/outlook-for-battery-and-energy-demand; IEA Recycling of Critical Minerals executive summary: https://www.iea.org/reports/recycling-of-critical-minerals/executive-summary; IEA Global EV Outlook 2025 battery supply chain concentration: https://www.iea.org/reports/global-ev-outlook-2025/electric-vehicle-batteries,Argonne BatPaC provides a mature-cell-manufacturing 95% cell-yield benchmark. Fraunhofer FFB/RWTH Aachen provides early gigafactory scrap-rate range evidence of 15-30% and about 10% after five years. IEA sources support the importance of manufacturing scrap as recycling feedstock and the regional maturity distinction led by China/Korea/Japan. They do not provide direct country-year scrap rates for every country in this table.,False,True,"Historical values are calibrated from country production start year, manufacturing maturity group, and public scrap/yield benchmark ranges; they are not direct country-year observed yields.","Historical benchmark-calibrated estimate. Country production start and active years are from production_cap.csv. Scrap-rate levels use public battery-manufacturing yield benchmarks: Argonne BatPaC v5 assumes 95% cell yield for mature plants; Fraunhofer FFB/RWTH Aachen reports 15-30% scrap rates in early gigafactory ramp-up and around 10% even after five years; region maturity follows IEA evidence that China, Korea, and Japan dominate established cell manufacturing capacity.",40.2,production_cap.csv,0.006,bnef-production-scrap,0.01378274806443026,77.89215702219822,BNEF_observed,467352.9421331893,,,Europe,0.10652487123429058,BNEF_observed,0.12938525909237208,6441.407858592002,6441.407858592002,6441.407858592002,6183.751544248322,257.6563143436806,5998.238997920872
Hungary,EU established hubs,2025,2018,0.1,0.9,0.96,0.97,0.873,forecast_learning_curve,forecast_assumption,Argonne BatPaC v5 manual: https://static.nhtsa.gov/nhtsa/downloads/CAFE/2023-NPRM-LD-2b3-2027-2035/Argonne-Databases/Documentation/BatPaC%20v5%20Manual-July%202022.pdf; Fraunhofer FFB/RWTH Aachen Mastering Ramp-up of Battery Production: https://www.ffb.fraunhofer.de/en/publications/White_papers_environment_reports_studies/Mastering_Ramp-up_of_Battery_Production.html; IEA Global EV Outlook 2024 battery recycling outlook: https://www.iea.org/reports/global-ev-outlook-2024/outlook-for-battery-and-energy-demand; IEA Recycling of Critical Minerals executive summary: https://www.iea.org/reports/recycling-of-critical-minerals/executive-summary; IEA Global EV Outlook 2025 battery supply chain concentration: https://www.iea.org/reports/global-ev-outlook-2025/electric-vehicle-batteries,Argonne BatPaC provides a mature-cell-manufacturing 95% cell-yield benchmark. Fraunhofer FFB/RWTH Aachen provides early gigafactory scrap-rate range evidence of 15-30% and about 10% after five years. IEA sources support the importance of manufacturing scrap as recycling feedstock and the regional maturity distinction led by China/Korea/Japan. They do not provide direct country-year scrap rates for every country in this table.,False,True,Forecast values follow a smooth annual learning curve from the 2025 or 2024-calibrated level toward the long-run mature group value by 2050; they are scenario assumptions.,Forecast learning-curve estimate. Manufacturing scrap rate declines annually from the 2025 group start value toward the long-run mature value by 2050; capture and recycled-material acceptance yields improve annually with manufacturing maturity. Battery reintegration yield is calculated as (1 - manufacturing_scrap_rate) * recycled_material_acceptance_yield.,60.0,production_cap.csv,0.006,bnef-production-scrap,0.011692478834149945,100.69780417891741,BNEF_observed,604186.8250735045,,,Europe,0.09392957996767122,BNEF_observed,0.12448132780082988,7064.441664044206,7064.441664044206,7064.441664044206,6781.863997482437,282.57766656176864,6578.408077557964
